logFC	logCPM	LR	PValue	FDR
HORVU.MOREX.r3.3HG0309790	0.30692210840018	0.114556137506324	0.609325107974922	0.435042032115558	1
HORVU.MOREX.r3.5HG0444270	-0.185475521463918	3.64059427293957	0.609245858772541	0.435071898997752	1
HORVU.MOREX.r3.7HG0709040	0.855953319914593	-2.51017979610581	0.609240250616109	0.43507401267875	1
HORVU.MOREX.r3.6HG0552030	-0.140345057385435	4.49098017466871	0.609048658357868	0.435146232072629	1
HORVU.MOREX.r3.5HG0510210	0.14261707805139	5.67203669920905	0.608969312417162	0.435176146335695	1
HORVU.MOREX.r3.3HG0321580	0.462289112033144	2.87346932172573	0.608925750796004	0.435192570863252	1
HORVU.MOREX.r3.7HG0691120	0.247961243311451	2.01539004801603	0.608925214123957	0.435192773216639	1
HORVU.MOREX.r3.7HG0725830	-0.27091099185309	4.88359582690833	0.608836331509742	0.43522628858337	1
HORVU.MOREX.r3.3HG0306410	0.323090967384756	-0.0767785481592326	0.608763675883593	0.435253688090565	1
HORVU.MOREX.r3.2HG0138270	0.375800105910693	0.0794226293530313	0.608457239856632	0.435369278581151	1
HORVU.MOREX.r3.5HG0522430	-0.385004565900048	-1.05122369227988	0.608309506079329	0.435425021849678	1
HORVU.MOREX.r3.7HG0659760	-0.308580360123792	0.14871147641504	0.607922386760709	0.435571142307078	1
HORVU.MOREX.r3.5HG0438060	-0.256925067992122	1.71431319274308	0.607536221574421	0.435716977171425	1
HORVU.MOREX.r3.2HG0188860	0.206054811113514	4.534615727723	0.607522444174887	0.435722181567905	1
HORVU.MOREX.r3.1HG0083310	-0.144029144894495	4.02878343795406	0.607394702489097	0.435770440357375	1
HORVU.MOREX.r3.5HG0474050	-0.391071539516615	1.98976177290857	0.607313250608169	0.435801215849329	1
HORVU.MOREX.r3.1HG0078230	0.152982140305147	3.74173802478222	0.607268500620513	0.435818125439023	1
HORVU.MOREX.r3.2HG0204030	0.166596611517596	4.14641706724101	0.607205922402204	0.435841773426478	1
HORVU.MOREX.r3.2HG0195850	0.405446882442376	-0.683377764056968	0.607171858670667	0.435854646758974	1
HORVU.MOREX.r3.3HG0293680	0.174959501941375	4.31443893797444	0.607104948041451	0.435879935249018	1
HORVU.MOREX.r3.6HG0555250	-0.195190632791416	8.1228695562085	0.606927425830776	0.435947039609027	1
HORVU.MOREX.r3.4HG0391180	-0.210215867243326	5.78533542368782	0.606895554285277	0.435959088896171	1
HORVU.MOREX.r3.2HG0137670	0.120536297140151	6.34483341662184	0.606862433128857	0.435971611147206	1
HORVU.MOREX.r3.5HG0424710	0.155465301290287	5.34399368899845	0.606666561134659	0.436045676499978	1
HORVU.MOREX.r3.1HG0073050	0.724964123160103	-3.15675748325294	0.606293153984178	0.436186926704467	1
HORVU.MOREX.r3.2HG0132440	0.164765707046921	3.00769586313033	0.606206250889581	0.436219809905583	1
HORVU.MOREX.r3.5HG0511520	0.241985805438736	1.82202030829314	0.606135190020149	0.436246701391847	1
HORVU.MOREX.r3.3HG0290140	0.23805410727632	1.45464565386451	0.606098698212215	0.436260511930308	1
HORVU.MOREX.r3.6HG0569710	0.167283032831191	5.54629572273064	0.60555931658533	0.43646472197567	1
HORVU.MOREX.r3.4HG0416160	-0.428212785025929	-0.236082198794713	0.605527127394142	0.436476913430016	1
HORVU.MOREX.r3.7HG0706950	-0.223464296770732	9.34127214765751	0.605113287270854	0.436633699137945	1
HORVU.MOREX.r3.6HG0575020	-0.444357357835794	-1.24695763370503	0.605077260397785	0.436647352197532	1
HORVU.MOREX.r3.5HG0508140	-0.163290351500974	3.50451650406337	0.604985428728416	0.43668215648292	1
HORVU.MOREX.r3.4HG0401630	-0.143382286300114	6.44580012334045	0.604984742564	0.436682416555809	1
HORVU.MOREX.r3.1HG0029510	-0.196689429566876	3.02590326986871	0.604858949330609	0.436730099229878	1
HORVU.MOREX.r3.3HG0239980	0.174673242163867	5.71453121161473	0.604854144716157	0.436731920605359	1
HORVU.MOREX.r3.5HG0534980	-0.243003502277175	1.2417158927737	0.604847749993162	0.436734344791172	1
HORVU.MOREX.r3.7HG0686950	-0.148663222953209	4.756127448342	0.604630814246093	0.43681659549702	1
HORVU.MOREX.r3.1HG0059820	-0.165195281995328	3.78914180733696	0.604597045418305	0.436829401002612	1
HORVU.MOREX.r3.2HG0208210	0.208621613761036	3.93672632595852	0.604263324991711	0.436955982270874	1
HORVU.MOREX.r3.7HG0737060	1.12653270689581	-3.39921000318112	0.604243545474487	0.436963486467806	1
HORVU.MOREX.r3.3HG0325760	0.154325787454712	4.8099724452082	0.604235342001317	0.436966598860333	1
HORVU.MOREX.r3.5HG0485520	0.358295118803631	-0.419421023234479	0.60417427308526	0.436989769433787	1
HORVU.MOREX.r3.6HG0570600	-0.264672512464853	1.06393430369754	0.603706296700993	0.437167389917944	1
HORVU.MOREX.r3.6HG0634060	0.279364102054225	2.31631937473762	0.60364998430231	0.437188770736366	1
HORVU.MOREX.r3.5HG0491150	-0.877769250541464	-1.36123072429275	0.603593031506636	0.43721039632888	1
HORVU.MOREX.r3.4HG0387870	0.14842016534132	11.3120873581226	0.603354021674932	0.437301168790349	1
HORVU.MOREX.r3.2HG0156590	-0.150396715873948	4.12045040857163	0.603333119213892	0.437309108612094	1
HORVU.MOREX.r3.1HG0016940	-0.180639427587476	6.01332421877244	0.603325282024862	0.437312085633407	1
HORVU.MOREX.r3.1HG0031380	0.404484831044335	0.715850962704096	0.603285933617657	0.437327032921107	1
HORVU.MOREX.r3.2HG0188320	-0.423224193351123	2.4064100336638	0.603116909305278	0.437391249112257	1
HORVU.MOREX.r3.1HG0080250	0.474292298904326	-0.938979431031519	0.60301150773616	0.437431300875168	1
HORVU.MOREX.r3.6HG0589790	-0.29233866971493	4.68022088726631	0.602885018732588	0.437479373104414	1
HORVU.MOREX.r3.4HG0413910	0.372917967978053	8.53655422407247	0.602865697651794	0.437486716805568	1
HORVU.MOREX.r3.7HG0696450	0.125084280190483	6.70034074177389	0.60281564646511	0.437505741512853	1
HORVU.MOREX.r3.2HG0159780	0.215714550997725	3.95382409226116	0.602600513106324	0.437587529199192	1
HORVU.MOREX.r3.1HG0022440	0.130019398804802	6.69439549853064	0.602404856620595	0.437661932641315	1
HORVU.MOREX.r3.1HG0050640	-0.190939899575208	2.68689472888298	0.602334042834566	0.43768886618808	1
HORVU.MOREX.r3.3HG0327680	-0.144527613310136	5.2141055952423	0.602266087315529	0.437714714997681	1
HORVU.MOREX.r3.5HG0507700	0.250539235343718	2.50028037137191	0.602254385335636	0.437719166413549	1
HORVU.MOREX.r3.1HG0011370	-0.165306341037184	4.45601684432037	0.601954548167964	0.437833247668365	1
HORVU.MOREX.r3.6HG0567100	-0.657506977394051	-1.87997068479967	0.601630352990568	0.437956647817362	1
HORVU.MOREX.r3.7HG0641560	-0.312496387727861	3.41051291558341	0.601417861377316	0.438037558533161	1
HORVU.MOREX.r3.5HG0422110	-0.153801754965421	3.81016226241413	0.601358225288198	0.438060270360196	1
HORVU.MOREX.r3.2HG0110550	0.454653895087495	-2.16401312694555	0.601239970691046	0.438105311812286	1
HORVU.MOREX.r3.6HG0623150	0.194318154527338	5.95350123135325	0.601165528100822	0.438133669547616	1
HORVU.MOREX.r3.1HG0082060	-0.155377805182321	5.87944601737902	0.601164411724575	0.438134094835005	1
HORVU.MOREX.r3.1HG0095050	-0.121699213064267	5.9943525672259	0.600911885238064	0.438230311923498	1
HORVU.MOREX.r3.4HG0408430	0.302151702242414	1.4368730866903	0.60088587483173	0.438240224190034	1
HORVU.MOREX.r3.3HG0314240	-0.238888671242159	1.32010870098574	0.600862122370687	0.438249276279626	1
HORVU.MOREX.r3.6HG0630550	0.153304492566344	6.3995451152182	0.600827270240968	0.438262558983901	1
HORVU.MOREX.r3.4HG0349120	0.136653001993087	8.72373265441412	0.600770490291247	0.438284200052073	1
HORVU.MOREX.r3.4HG0384360	-0.187903104909104	4.51311418736088	0.600412292398687	0.438420761082315	1
HORVU.MOREX.r3.2HG0127160	0.228357423647853	1.1383660068627	0.600271602958615	0.438474416011455	1
HORVU.MOREX.r3.1HG0032840	-0.154047750796085	3.48506990291461	0.600167612722663	0.438514081381374	1
HORVU.MOREX.r3.6HG0580090	0.122784675530488	6.35707553024976	0.600072527437746	0.438550354916711	1
HORVU.MOREX.r3.5HG0528310	-0.154185069804559	5.55351646504099	0.600061519423249	0.438554554597481	1
HORVU.MOREX.r3.7HG0672590	0.648556914262035	-1.84711878165042	0.599960931547225	0.438592932853378	1
HORVU.MOREX.r3.4HG0342720	0.16116654923971	5.97404004655348	0.599874150614747	0.438626047350143	1
HORVU.MOREX.r3.6HG0627260	0.278797938104966	6.94278334135613	0.599856224689347	0.438632888132143	1
HORVU.MOREX.r3.7HG0667460	0.53823870603633	-1.1431856733987	0.59976591040926	0.438667355802821	1
HORVU.MOREX.r3.4HG0386070	0.3474298529645	1.179310577463	0.599754046289807	0.438671883950798	1
HORVU.MOREX.r3.5HG0480060	0.543993013291447	-1.74191634213342	0.599726957812329	0.438682223008928	1
HORVU.MOREX.r3.5HG0463230	-0.141443547565187	8.86998727029884	0.599600713891618	0.438730412380617	1
HORVU.MOREX.r3.6HG0549920	0.190176407941236	3.65900012687091	0.599284761137135	0.438851052297535	1
HORVU.MOREX.r3.2HG0172400	-0.827910020759786	1.56237457883272	0.599193983133819	0.438885723375605	1
HORVU.MOREX.r3.3HG0322690	0.203145921099753	4.34820302101353	0.599101917237983	0.438920890631894	1
HORVU.MOREX.r3.7HG0655580	0.217622711582244	4.10331917548123	0.599058854326973	0.438937341251003	1
HORVU.MOREX.r3.1HG0033310	-0.195215129122738	2.14775493005679	0.598932169381037	0.438985742110098	1
HORVU.MOREX.r3.7HG0731940	-0.156567220288769	3.74675121799372	0.598483113687699	0.439157372888139	1
HORVU.MOREX.r3.2HG0180740	-0.12645631518221	5.0216649557691	0.598468612593248	0.439162916976517	1
HORVU.MOREX.r3.6HG0565800	1.02560759006549	-1.6111530372932	0.598462633594581	0.439165202910896	1
HORVU.MOREX.r3.1HG0048070	-0.209650642054261	4.71302146474883	0.598313791661859	0.439222115127855	1
HORVU.MOREX.r3.6HG0601930	0.156437608985528	6.28315424104732	0.597988410649812	0.439346569444053	1
HORVU.MOREX.r3.4HG0340090	-0.1719451941762	4.4224582043556	0.597871691533035	0.439391226286053	1
HORVU.MOREX.r3.2HG0135900	-0.203478549881499	4.1899168081796	0.597824980890501	0.439409099772613	1
HORVU.MOREX.r3.3HG0251850	0.123821779837833	5.28799330238053	0.597679549474859	0.439464755187965	1
HORVU.MOREX.r3.3HG0314390	0.12812329786498	5.79703900133571	0.597657876726146	0.439473050098159	1
HORVU.MOREX.r3.7HG0730340	0.504745838409017	-1.44028570938639	0.597643831538026	0.439478425805534	1
HORVU.MOREX.r3.2HG0171220	0.198720072276368	2.5064676322119	0.597570315886199	0.439506565105327	1
HORVU.MOREX.r3.7HG0729490	0.171729962883799	4.86792713527883	0.597466970899488	0.439546126739723	1
HORVU.MOREX.r3.3HG0225920	1.52069651185042	-3.27761258896851	0.597358441071013	0.439587679074832	1
HORVU.MOREX.r3.5HG0465270	-0.439416731118983	-1.00463051829758	0.596772725772164	0.439812033422773	1
HORVU.MOREX.r3.2HG0153420	-0.197328518437383	5.88442905872023	0.596763167067095	0.439815696278984	1
HORVU.MOREX.r3.2HG0194810	-0.315690627488243	0.505682458337297	0.596646272587392	0.439860493549026	1
HORVU.MOREX.r3.2HG0124820	0.31967903184197	2.29651716088848	0.596568065054129	0.439890468799435	1
HORVU.MOREX.r3.4HG0408100	-0.126808563622772	5.33392560275035	0.596550709466761	0.439897121244777	1
HORVU.MOREX.r3.2HG0185570	-0.406946469292809	-0.371837048149269	0.596344878557669	0.43997602859312	1
HORVU.MOREX.r3.4HG0389460	0.126642914410531	4.7665499681249	0.596095502946344	0.44007165836903	1
HORVU.MOREX.r3.2HG0188170	-1.00473713733962	-2.79732101183891	0.595959376507487	0.440123873179875	1
HORVU.MOREX.r3.3HG0243390	0.240807253604793	6.02952654588698	0.595670853786324	0.440234574990324	1
HORVU.MOREX.r3.2HG0175090	-0.47993371091986	-2.03160913171053	0.595478665213659	0.44030833858479	1
HORVU.MOREX.r3.2HG0191220	-0.184663868911709	3.11765613130625	0.59543962983324	0.440323323013346	1
HORVU.MOREX.r3.2HG0211230	0.38243389636715	0.0253980423013636	0.595369463804009	0.44035025946827	1
HORVU.MOREX.r3.6HG0593630	0.168865148551003	3.70901465222256	0.595196136337851	0.440416810036958	1
HORVU.MOREX.r3.2HG0185090	0.126577943513967	5.9407036152946	0.594938883283419	0.440515613057619	1
HORVU.MOREX.r3.5HG0528320	0.174938918429788	3.14189134740299	0.594918932318856	0.440523277035739	1
HORVU.MOREX.r3.1HG0057580	0.261592998297103	1.8468674772537	0.594697845106786	0.440608219361688	1
HORVU.MOREX.r3.2HG0161290	-0.116998035930093	5.6385185383182	0.594456180305754	0.440701096463115	1
HORVU.MOREX.r3.6HG0581720	-0.208612483041953	2.1409138430003	0.594389856730092	0.440726591337135	1
HORVU.MOREX.r3.3HG0325240	-1.1632994981278	-1.61111847176613	0.594227202426765	0.440789125477779	1
HORVU.MOREX.r3.7HG0663950	0.281842962236684	5.28419791911606	0.59387669664266	0.440923927469053	1
HORVU.MOREX.r3.4HG0379110	-0.576865353433352	-1.98763163705952	0.593867103678975	0.440927617744922	1
HORVU.MOREX.r3.3HG0247650	-0.328650156739905	2.09492094888681	0.593525279762894	0.441059143528065	1
HORVU.MOREX.r3.1HG0048800	0.241543613492932	3.09356099448378	0.593384702476005	0.441113251868887	1
HORVU.MOREX.r3.7HG0729390	-1.34650385584168	-3.00491624608494	0.593375887354684	0.441116645158328	1
HORVU.MOREX.r3.3HG0299660	0.177003407910389	3.05984800927123	0.59336363715296	0.441121360812997	1
HORVU.MOREX.r3.2HG0187540	-0.190436467962668	4.13659906742818	0.59335577591813	0.441124386997386	1
HORVU.MOREX.r3.1HG0039920	0.439656033998799	-0.783057252003192	0.59304072610085	0.441245691803831	1
HORVU.MOREX.r3.5HG0488750	0.147359356858525	3.55020589658967	0.59298412194226	0.441267491753817	1
HORVU.MOREX.r3.5HG0501200	-0.141982454466201	5.72613063250384	0.592952159577347	0.441279802146192	1
HORVU.MOREX.r3.2HG0119080	0.366963906177779	-0.344675618062305	0.592697565466651	0.441377878640763	1
HORVU.MOREX.r3.5HG0468650	-0.266904450353271	-0.0812592626654077	0.592643807899081	0.441398591790618	1
HORVU.MOREX.r3.3HG0286890	0.629229712583525	-2.2394347312927	0.592637691255452	0.441400948669068	1
HORVU.MOREX.r3.7HG0725660	-0.257442507271755	0.99555880073332	0.592599583242441	0.441415632967966	1
HORVU.MOREX.r3.4HG0350860	-0.382005612896873	-0.510839275966999	0.59220872296637	0.441566287997371	1
HORVU.MOREX.r3.7HG0679760	0.164830218294189	6.80433896630388	0.592153639033029	0.441587526172594	1
HORVU.MOREX.r3.7HG0678990	-0.21397052849049	11.3047118866429	0.592113012655318	0.441603191096792	1
HORVU.MOREX.r3.2HG0183780	0.470944601787558	-1.57084581344013	0.592037824654978	0.441632184723421	1
HORVU.MOREX.r3.3HG0283250	-0.523276830174985	-1.49279756667412	0.591974922433043	0.441656443020527	1
HORVU.MOREX.r3.6HG0560030	0.139663269831994	4.74201093052631	0.591942258071201	0.44166904086973	1
HORVU.MOREX.r3.4HG0412300	0.18120914129717	6.91691454703969	0.591903365492904	0.441684041512076	1
HORVU.MOREX.r3.4HG0348870	-0.250045336785533	2.43544529170998	0.591846923953666	0.441705812082536	1
HORVU.MOREX.r3.2HG0184930	-0.461626744070799	-0.497353687834664	0.591755862326174	0.441740939760521	1
HORVU.MOREX.r3.6HG0612280	0.300891758644199	0.363061734232045	0.591708979137811	0.44175902696548	1
HORVU.MOREX.r3.1HG0053990	0.121858882342339	4.68181539823104	0.591707548861967	0.441759578773789	1
HORVU.MOREX.r3.6HG0558550	-0.482967724326104	1.82211031707403	0.591397571567713	0.441879194774798	1
HORVU.MOREX.r3.3HG0222490	0.457500939133602	-1.45506280288261	0.591373434260526	0.44188851112523	1
HORVU.MOREX.r3.2HG0170760	-0.63510297727721	-0.989464376847901	0.591271077809466	0.441928021320574	1
HORVU.MOREX.r3.3HG0283300	-0.195565610167824	6.84259934738035	0.591152795345753	0.441973685829408	1
HORVU.MOREX.r3.3HG0303390	-0.154050341178587	3.29616155407135	0.591048058437603	0.442014126965961	1
HORVU.MOREX.r3.3HG0312360	0.11826601886067	6.01222326447935	0.590970591200744	0.442044042373315	1
HORVU.MOREX.r3.2HG0207170	0.15550456556102	4.90873891236476	0.59095808099137	0.442048873714774	1
HORVU.MOREX.r3.3HG0317180	-0.521023582920246	-2.01412830768877	0.590705113398691	0.442146585207901	1
HORVU.MOREX.r3.7HG0734370	0.117778478416866	5.93888093143766	0.590337542376002	0.442288622855011	1
HORVU.MOREX.r3.5HG0475430	-0.192688695374371	3.06183090647562	0.590273847086395	0.442313243285553	1
HORVU.MOREX.r3.5HG0421070	-0.357482001764036	-0.189260928470682	0.59023902667658	0.442326703470319	1
HORVU.MOREX.r3.3HG0254020	0.130024224495681	6.41439969007333	0.590114373064935	0.442374894772429	1
HORVU.MOREX.r3.5HG0436680	-0.294175777663525	5.25175443039429	0.590089991502964	0.442384321672846	1
HORVU.MOREX.r3.3HG0250860	-0.436750774458557	-0.96284123363099	0.589844088088896	0.442479415217947	1
HORVU.MOREX.r3.7HG0712750	-1.22239213354972	-1.86946351787946	0.589839710177205	0.442481108489889	1
HORVU.MOREX.r3.6HG0620630	-0.499323754247156	-1.20102713084356	0.589384031696739	0.442657408727265	1
HORVU.MOREX.r3.5HG0469250	-0.164720700667995	7.34083641921967	0.589296669401222	0.442691221235139	1
HORVU.MOREX.r3.5HG0459930	0.138164469446483	5.49364182276889	0.589288285563683	0.44269446630638	1
HORVU.MOREX.r3.2HG0124810	0.114391052453684	5.4849812464167	0.589083810791086	0.442773622235374	1
HORVU.MOREX.r3.2HG0196300	0.153443784499879	4.67684855730875	0.589067158675733	0.442780069535474	1
HORVU.MOREX.r3.6HG0568570	0.316083698526517	5.80268906953886	0.588755196092194	0.442900880748221	1
HORVU.MOREX.r3.7HG0749670	-0.523482214996829	1.19123591523575	0.588686255204971	0.442927585785614	1
HORVU.MOREX.r3.5HG0530400	-0.229041406028292	1.61237209110368	0.588592095483999	0.442964063639158	1
HORVU.MOREX.r3.2HG0170250	0.375566955214256	3.49909837556829	0.588580534718645	0.442968542645504	1
HORVU.MOREX.r3.3HG0251830	-0.171006520778547	2.50960854600053	0.588276902096131	0.443086204556865	1
HORVU.MOREX.r3.3HG0327790	0.199295663480523	3.53179812522242	0.588241993073227	0.443099735385308	1
HORVU.MOREX.r3.6HG0554420	0.15494432596801	4.09857259833126	0.588219303493204	0.443108530267704	1
HORVU.MOREX.r3.2HG0131600	0.507680820646609	-1.25793015547843	0.588197986187726	0.44311679347768	1
HORVU.MOREX.r3.6HG0545990	-0.174996532866669	3.33820034394839	0.588118801370745	0.443147489907076	1
HORVU.MOREX.r3.1HG0020990	0.250784624433268	1.84338836751152	0.58811230368377	0.443150008916832	1
HORVU.MOREX.r3.7HG0659980	-0.127252664280246	4.40590949175991	0.588001966827683	0.443192787453574	1
HORVU.MOREX.r3.6HG0579870	-0.18521558700488	4.33359876668518	0.587397325561467	0.443427325228261	1
HORVU.MOREX.r3.3HG0277270	0.22870308956581	1.88712882339196	0.587321999017517	0.443456557496784	1
HORVU.MOREX.r3.4HG0378550	0.142573125893776	5.35984595006963	0.587312785441462	0.44346013324976	1
HORVU.MOREX.r3.4HG0360400	-0.172448706266721	3.35227522860985	0.587259049777555	0.443480988738641	1
HORVU.MOREX.r3.7HG0744210	0.175876573356796	3.79567916549801	0.586994952024504	0.443583510425009	1
HORVU.MOREX.r3.3HG0285010	-0.28366092017438	1.09830216838198	0.586891449370072	0.443623699722954	1
HORVU.MOREX.r3.4HG0370060	0.131813400515174	4.28986641789217	0.586551336352194	0.443755802648062	1
HORVU.MOREX.r3.5HG0468700	-0.240689833950706	6.90749238782264	0.586384198602211	0.443820742708308	1
HORVU.MOREX.r3.5HG0447150	0.27528082709446	2.25153108305107	0.586371098918316	0.443825833108063	1
HORVU.MOREX.r3.2HG0171890	-0.176505714626737	3.45400614271394	0.586204693858576	0.443890504220499	1
HORVU.MOREX.r3.6HG0568130	-0.127166955926683	4.58936787630932	0.58577909169132	0.44405597510215	1
HORVU.MOREX.r3.3HG0331140	0.397556849039034	-0.72242578174342	0.585451514845587	0.444183399418731	1
HORVU.MOREX.r3.6HG0632980	0.71451985838273	-2.05264207841834	0.585444676059807	0.444186060244442	1
HORVU.MOREX.r3.6HG0573060	0.626842139727084	-1.54976767093854	0.585381691170412	0.444210567480284	1
HORVU.MOREX.r3.1HG0081480	0.165882081175426	3.95698455581437	0.585326410001507	0.444232078943511	1
HORVU.MOREX.r3.3HG0306840	0.114143228082748	5.66658195025508	0.58518590763898	0.444286759627378	1
HORVU.MOREX.r3.3HG0220260	0.219647797632441	2.01181179355885	0.585140542303341	0.444304417122793	1
HORVU.MOREX.r3.2HG0211040	0.354646414613121	6.38733149141607	0.584987928224765	0.44436382688394	1
HORVU.MOREX.r3.5HG0501820	-1.07400524851822	-3.39188147607886	0.584949176702855	0.444378914070566	1
HORVU.MOREX.r3.6HG0625080	-0.222559890800615	4.32006624587838	0.584940018164787	0.444382479893289	1
HORVU.MOREX.r3.7HG0734280	0.265011939420145	2.62259197415181	0.584825844678106	0.444426936380352	1
HORVU.MOREX.r3.6HG0621910	0.147244611979871	6.77086024153986	0.584592009287071	0.444518007886488	1
HORVU.MOREX.r3.6HG0598130	-0.180524810608116	4.97579765034583	0.584485822496226	0.444559373820482	1
HORVU.MOREX.r3.5HG0443300	0.201308637908956	2.41427457301772	0.58443551264294	0.444578974514566	1
HORVU.MOREX.r3.6HG0619440	-0.130885722286531	4.00781058791514	0.584367427560354	0.44460550255788	1
HORVU.MOREX.r3.7HG0660010	0.231364390631209	1.85956745798172	0.58420583802167	0.444668472617267	1
HORVU.MOREX.r3.1HG0077090	0.26647061489455	2.86980602799272	0.584178713178151	0.444679044288811	1
HORVU.MOREX.r3.2HG0211190	0.161806886525173	3.94292532858653	0.584132477370744	0.444697065188354	1
HORVU.MOREX.r3.6HG0593480	0.131537758512537	5.58438066968799	0.58375421646392	0.444844538858896	1
HORVU.MOREX.r3.7HG0668090	0.359157803370332	4.0042956739214	0.583644365041025	0.444887381129487	1
HORVU.MOREX.r3.5HG0445910	-0.177785096168008	4.23828039200325	0.583474762956772	0.444953538815681	1
HORVU.MOREX.r3.3HG0250620	0.151513031148459	3.64492584452165	0.583377960959487	0.444991305767594	1
HORVU.MOREX.r3.2HG0155140	-0.188362728441502	3.07200261539002	0.583194032913417	0.445063078305769	1
HORVU.MOREX.r3.3HG0303240	0.251169446144205	4.06746388356361	0.583143486806495	0.44508280558378	1
HORVU.MOREX.r3.3HG0313900	0.192975982100133	4.96293945125365	0.583111651226595	0.445095231158952	1
HORVU.MOREX.r3.7HG0667500	-0.258225154810128	1.58838773882899	0.582988644808468	0.44514324618326	1
HORVU.MOREX.r3.2HG0185640	-0.344066969823238	-0.122243381935118	0.582575235127965	0.445304677647241	1
HORVU.MOREX.r3.2HG0211680	0.277316238070585	6.39080160923644	0.582565350046366	0.445308538761251	1
HORVU.MOREX.r3.7HG0669380	0.505548803330512	-1.51064010411033	0.582535693207483	0.445320123037017	1
HORVU.MOREX.r3.5HG0432300	-0.145569243909236	4.33107953137612	0.582535309122424	0.445320273067775	1
HORVU.MOREX.r3.5HG0486960	-0.185237848789045	7.38933792495117	0.582417734804409	0.445366203459871	1
HORVU.MOREX.r3.2HG0119190	0.138607415273164	5.33410554358613	0.582393859150546	0.445375531377094	1
HORVU.MOREX.r3.6HG0616680	0.386908323677249	-1.61217964645452	0.581951762449004	0.445548307678642	1
HORVU.MOREX.r3.3HG0231460	-0.326996022914239	-0.353018772274657	0.581846706254729	0.44558938007331	1
HORVU.MOREX.r3.5HG0512500	0.256747178895334	0.129865166596022	0.581818546301744	0.445600390384819	1
HORVU.MOREX.r3.5HG0502580	-0.3477097415523	0.530308407506738	0.581728546197184	0.445635582516587	1
HORVU.MOREX.r3.3HG0285270	-0.551165651359279	-1.59024090168412	0.581669382330172	0.445658719308881	1
HORVU.MOREX.r3.4HG0406380	0.15841643008892	4.38238057968227	0.581607737117018	0.445682828443447	1
HORVU.MOREX.r3.7HG0739400	0.481879623338928	-2.27076914839632	0.581542970334324	0.445708160585211	1
HORVU.MOREX.r3.6HG0606930	0.185851405943202	4.26867389263497	0.581435956342077	0.445750021708236	1
HORVU.MOREX.r3.5HG0513970	0.899510065614067	-2.81402866031149	0.581434753869624	0.445750492119162	1
HORVU.MOREX.r3.2HG0212600	0.318347264853934	-0.545227354994766	0.581302493091255	0.445802237638968	1
HORVU.MOREX.r3.7HG0705370	0.128261470747242	5.82983494694557	0.581295393921313	0.445805015371402	1
HORVU.MOREX.r3.3HG0242230	-0.245271375011182	1.98247439048692	0.581105191836746	0.445879446805727	1
HORVU.MOREX.r3.6HG0583520	0.164944107722472	3.45574963615625	0.581071827651701	0.445892505136838	1
HORVU.MOREX.r3.5HG0526430	-0.289003347745058	0.89221737281922	0.581068170158312	0.445893936670755	1
HORVU.MOREX.r3.1HG0021380	0.61943660131133	-1.1248290317626	0.580729051510936	0.446026697832622	1
HORVU.MOREX.r3.6HG0547570	-0.155350470547492	6.98901657464247	0.58060370259274	0.446075786044855	1
HORVU.MOREX.r3.3HG0234550	0.288732562072258	0.465363266452435	0.580593124825006	0.44607992881489	1
HORVU.MOREX.r3.5HG0459340	0.120079185510021	5.78345982303574	0.580513920575392	0.446110950959787	1
HORVU.MOREX.r3.3HG0324150	-0.204700892309708	2.59641852002302	0.580453805080593	0.446134498792796	1
HORVU.MOREX.r3.2HG0187890	-0.152761502258523	4.69119534682823	0.580347832698262	0.446176013914886	1
HORVU.MOREX.r3.5HG0492400	-0.138693494693196	4.19008849398972	0.580028633730137	0.446301097643412	1
HORVU.MOREX.r3.4HG0394110	0.292903902310519	1.67904094870833	0.580002852463566	0.446311202859531	1
HORVU.MOREX.r3.4HG0399520	0.336589174467737	0.278526650786349	0.579896288958763	0.446352975218112	1
HORVU.MOREX.r3.2HG0171750	-0.423783771226907	-1.67434723607508	0.579871796277135	0.446362577083304	1
HORVU.MOREX.r3.6HG0634140	-0.255255152279346	2.61147208090425	0.579856268662884	0.446368664539355	1
HORVU.MOREX.r3.7HG0648500	0.285713057319134	6.1860859510104	0.57979908871971	0.446391082511916	1
HORVU.MOREX.r3.7HG0721590	-0.25299389279018	6.78233845550238	0.579636862835827	0.446454694310327	1
HORVU.MOREX.r3.6HG0618920	-0.142584959683746	7.54670933472012	0.579625328475146	0.446459217683961	1
HORVU.MOREX.r3.4HG0414940	1.13281702139701	-3.38135129730539	0.579486064664813	0.446513837700909	1
HORVU.MOREX.r3.2HG0171900	-0.468274021829428	-1.67049556704708	0.579472822168042	0.446519032019246	1
HORVU.MOREX.r3.2HG0196470	-0.230555235327784	5.78683198822353	0.579462244319885	0.446523181206778	1
HORVU.MOREX.r3.3HG0328960	-0.166376168388349	6.52452485734689	0.579450786867817	0.44652767548864	1
HORVU.MOREX.r3.1HG0021870	0.140986627473555	5.10875854453548	0.579401316355614	0.446547081518515	1
HORVU.MOREX.r3.6HG0543720	-0.268531319324255	2.3930004763059	0.579328953402677	0.446575470030443	1
HORVU.MOREX.r3.2HG0119830	0.63226146219753	2.80541816766291	0.579229683796271	0.446614418773678	1
HORVU.MOREX.r3.3HG0277100	0.228130624164885	2.51563286853141	0.579086438858929	0.446670630667973	1
