	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HORVU.MOREX.r3.1HG0020590	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020650	15.8496559521168	0.462831642375161	0.584855099069721	0.791361215985545	0.428733235428902	0.999457307108351
HORVU.MOREX.r3.1HG0020680	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020730	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020760	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020780	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020790	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020800	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020820	928.053288239874	0.0200588238747805	0.37768870926015	0.0531094083116054	0.957644735285384	0.999457307108351
HORVU.MOREX.r3.1HG0020840	7.598151184842	0.222881996396394	0.878118418445497	0.253817698973851	0.799636399312181	0.999457307108351
HORVU.MOREX.r3.1HG0020850	14.949648568887	0.125652121534072	0.683386177582207	0.183866934474186	0.854117844993424	0.999457307108351
HORVU.MOREX.r3.1HG0020900	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0020910	7.91051837029304	1.02643513163046	1.24505318725991	0.8244106694666	0.409706254479729	0.999457307108351
HORVU.MOREX.r3.1HG0020930	419.236967855274	0.244104471796184	0.262858393168022	0.928653899364551	0.353068479250853	0.999457307108351
HORVU.MOREX.r3.1HG0020980	34.0276522855668	1.86865127899233	0.64163663619601	2.91232011013393	0.00358754774199637	0.209953685982128
HORVU.MOREX.r3.1HG0020990	101.989501041164	0.247948793380135	0.374487324967159	0.662101964070156	0.507905877182435	0.999457307108351
HORVU.MOREX.r3.1HG0021010	99.5044020761552	-0.0346537181764844	0.321327301679013	-0.10784554563341	0.914118213361378	0.999457307108351
HORVU.MOREX.r3.1HG0021020	4.67708797168065	0.664227308899607	1.32497939233247	0.501311426233064	0.616151964987627	NA
HORVU.MOREX.r3.1HG0021090	41.701538216008	-0.561422669460223	0.445942736462016	-1.25895686498763	0.208045912530753	0.968870089215464
HORVU.MOREX.r3.1HG0021100	3126.24190054656	0.152746993660274	0.330823865144763	0.461716973149548	0.644284297674497	0.999457307108351
HORVU.MOREX.r3.1HG0021110	1311.21265499288	0.191764517881552	0.325248542470939	0.589593780881235	0.555463022158802	0.999457307108351
HORVU.MOREX.r3.1HG0021120	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021130	91.2085770934033	0.132964435630378	0.44492542585943	0.298846565968983	0.76505711903591	0.999457307108351
HORVU.MOREX.r3.1HG0021150	264.901994808179	0.170897638777444	0.323252359150302	0.528681799033622	0.597026205315737	0.999457307108351
HORVU.MOREX.r3.1HG0021190	0.296926397442893	-1.75293686827788	4.05358507352127	-0.432441119770341	0.66542083768501	NA
HORVU.MOREX.r3.1HG0021200	14.7454417205055	-0.557517920278129	0.611169003914683	-0.912215633821568	0.361655215610544	0.999457307108351
HORVU.MOREX.r3.1HG0021220	0.496957116342346	0.754256956089038	4.04580916915922	0.186429197362708	0.852108197583167	NA
HORVU.MOREX.r3.1HG0021240	5556.7643474866	-0.176074468208994	0.155356192041345	-1.13335983519817	0.25706317377738	0.999457307108351
HORVU.MOREX.r3.1HG0021280	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021290	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021310	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021320	516.18041556733	0.359142891669288	0.222054196441184	1.61736592879214	0.10579931572577	0.848177228793537
HORVU.MOREX.r3.1HG0021330	2328.67315751971	0.0979595576772368	0.174153609193654	0.562489391582509	0.573782629420738	0.999457307108351
HORVU.MOREX.r3.1HG0021340	759.00084801917	-0.0373885557380148	0.378114542756254	-0.0988815597132871	0.921232310359818	0.999457307108351
HORVU.MOREX.r3.1HG0021350	739.9574679298	-0.0278214692550494	0.356483381913933	-0.0780442249668917	0.937792873814537	0.999457307108351
HORVU.MOREX.r3.1HG0021360	115.697368180446	-0.336459128221818	0.389996167005621	-0.862724192407175	0.38828912777782	0.999457307108351
HORVU.MOREX.r3.1HG0021380	11.4519247234174	1.02850520421735	1.10580669270635	0.930094935218917	0.352321932897658	0.999457307108351
HORVU.MOREX.r3.1HG0021390	2.33854602776455	-2.6745955974688	2.73207032180432	-0.978962941079216	0.327598290752164	NA
HORVU.MOREX.r3.1HG0021400	0.180055227117548	0.904916749943189	4.0804728567969	0.221767619023824	0.8244947880717	NA
HORVU.MOREX.r3.1HG0021430	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021440	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021450	15.6944582932951	0.0843188420030464	0.635347406333495	0.132712971143833	0.894420384122454	0.999457307108351
HORVU.MOREX.r3.1HG0021570	6.91621166569148	-0.268716312266872	1.07642909743473	-0.249636797172483	0.802868239286986	0.999457307108351
HORVU.MOREX.r3.1HG0021610	70.1306443366554	-0.0696219990432137	0.457919835412627	-0.152039710139391	0.879155615547748	0.999457307108351
HORVU.MOREX.r3.1HG0021620	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021640	0.932500238100049	3.32588183997536	3.20480130478034	1.03778098037292	0.29937203355103	NA
HORVU.MOREX.r3.1HG0021670	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021690	28.7607373749893	0.84859319815414	0.824166316624123	1.02963829149203	0.303179833137158	0.999457307108351
HORVU.MOREX.r3.1HG0021710	1303.18432411046	-1.29333135287869	0.309281737641272	-4.18172557727541	2.89305025308432e-05	0.0085981453521666
HORVU.MOREX.r3.1HG0021720	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021740	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021770	578.805967899086	-0.0342787392693349	0.183170775879862	-0.18714087498225	0.851550180638084	0.999457307108351
HORVU.MOREX.r3.1HG0021780	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021800	14.4849159176251	0.860978056589774	0.744516632308672	1.15642555078987	0.247507135467359	0.999457307108351
HORVU.MOREX.r3.1HG0021810	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021820	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021830	2011.80839729283	-0.138389588168029	0.166717949359291	-0.830082115932151	0.406492357796497	0.999457307108351
HORVU.MOREX.r3.1HG0021840	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0021870	1080.10679123163	0.209640891291665	0.2130554202996	0.983973517298296	0.325128534188009	0.999457307108351
HORVU.MOREX.r3.1HG0021880	106.454351508954	-0.307549288703949	0.382081126243846	-0.804931904717192	0.420858976131546	0.999457307108351
HORVU.MOREX.r3.1HG0021960	17951.5728447143	0.181088218976453	0.214252099237755	0.845210943653345	0.397993073224073	0.999457307108351
HORVU.MOREX.r3.1HG0021970	11112.2146251715	0.305475297573322	0.28313561818792	1.07890098578334	0.280631869357236	0.999457307108351
HORVU.MOREX.r3.1HG0021980	228.204961307121	-0.294282577902457	0.302950705743615	-0.971387662491554	0.33135526992673	0.999457307108351
HORVU.MOREX.r3.1HG0022060	3309.951557778	0.0019863333848905	0.165740234558671	0.011984617918393	0.990437887299082	0.999457307108351
HORVU.MOREX.r3.1HG0022070	5046.17357402594	-0.101684809869991	0.135959762498731	-0.747903703280889	0.454518243672634	0.999457307108351
HORVU.MOREX.r3.1HG0022080	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022090	1265.06021094968	-0.116049502500589	0.157731165016207	-0.735742378423846	0.461887494038904	0.999457307108351
HORVU.MOREX.r3.1HG0022100	0.303771452268153	1.71602996117968	4.0458098956377	0.424149924352589	0.671456477945051	NA
HORVU.MOREX.r3.1HG0022120	322.649163483556	-0.198273060700307	0.20355444157099	-0.974054209626073	0.330029623712844	0.999457307108351
HORVU.MOREX.r3.1HG0022320	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022330	1557.56506854075	0.161751976454497	0.378264999976212	0.427615498300582	0.66893108049507	0.999457307108351
HORVU.MOREX.r3.1HG0022340	460.951520977667	-0.0451242916036725	0.245077448038116	-0.184122578249854	0.853917294393484	0.999457307108351
HORVU.MOREX.r3.1HG0022350	1857.0180672984	-0.112301991929439	0.145584015011747	-0.771389578178464	0.440476050575637	0.999457307108351
HORVU.MOREX.r3.1HG0022360	11.3514827979024	0.0678829146713787	0.925062559290079	0.0733819718349363	0.941502163304797	0.999457307108351
HORVU.MOREX.r3.1HG0022380	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022400	36.9567086818398	-0.405949919530256	0.608209349675899	-0.667450968563009	0.504484118770595	0.999457307108351
HORVU.MOREX.r3.1HG0022430	1.80421731846639	-0.798438261277052	1.98182826872154	-0.402879640924749	0.687036769231769	NA
HORVU.MOREX.r3.1HG0022440	3198.03911155215	0.103282401516374	0.182007838158591	0.567461283872728	0.570400823407766	0.999457307108351
HORVU.MOREX.r3.1HG0022450	857.111645872107	0.0404278714713534	0.155092055756917	0.260670163110855	0.794346877136117	0.999457307108351
HORVU.MOREX.r3.1HG0022460	1184.46521415951	0.0463195783715251	0.166231112633177	0.278645661680306	0.780516767012304	0.999457307108351
HORVU.MOREX.r3.1HG0022490	316.810076737674	0.0128150434201744	0.232616706148381	0.0550908128326773	0.956066115328141	0.999457307108351
HORVU.MOREX.r3.1HG0022500	0.634290003250994	-2.82974868635618	3.63767263659705	-0.777900863834557	0.436627458996394	NA
HORVU.MOREX.r3.1HG0022530	286.599907574431	-0.0746669595916799	0.361267439999467	-0.206680567702947	0.836259334454395	0.999457307108351
HORVU.MOREX.r3.1HG0022540	2.22542003450315	-2.60806198472136	1.92587695383277	-1.35422046539939	0.175666051675699	NA
HORVU.MOREX.r3.1HG0022550	11.7782442254558	-0.170800189407989	0.936492882583842	-0.182382794983706	0.855282326975115	0.999457307108351
HORVU.MOREX.r3.1HG0022560	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022570	0.978498663884355	-1.13384648442968	3.32924292465911	-0.340571868766764	0.733425910131684	NA
HORVU.MOREX.r3.1HG0022580	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022660	2331.60034536448	-0.0629551141087084	0.15717020596555	-0.400553741861912	0.688748708779577	0.999457307108351
HORVU.MOREX.r3.1HG0022680	958.510010855691	0.390914961788331	0.247204226447546	1.58134416796179	0.113799365848445	0.863203396514345
HORVU.MOREX.r3.1HG0022700	0.180055227117548	0.904916749943189	4.0804728567969	0.221767619023824	0.8244947880717	NA
HORVU.MOREX.r3.1HG0022730	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022740	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022750	11.818398224018	-1.45259940885978	0.770730815127436	-1.88470394637018	0.0594698192745961	0.741066259472116
HORVU.MOREX.r3.1HG0022760	945.5109436531	-0.207029460499472	0.204730289444948	-1.01123024375513	0.311906243741521	0.999457307108351
HORVU.MOREX.r3.1HG0022780	17091.7702123611	-0.124074718984921	0.227167968302903	-0.546180519691409	0.584941855384052	0.999457307108351
HORVU.MOREX.r3.1HG0022790	184.360695004231	-0.229673703293756	0.367243316249967	-0.625399273808504	0.531709038639263	0.999457307108351
HORVU.MOREX.r3.1HG0022860	405.668647424496	0.143908493137544	0.231789541150194	0.620858440909095	0.53469276742474	0.999457307108351
HORVU.MOREX.r3.1HG0022870	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022890	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0022910	9.79369535586319	-0.0842577927128685	0.942421625907062	-0.0894056231273047	0.928759554760833	0.999457307108351
HORVU.MOREX.r3.1HG0022990	5.15672919520788	-0.0763229821520663	1.07611913979604	-0.0709242864749454	0.943458014233529	NA
HORVU.MOREX.r3.1HG0023010	29.5481282651622	-0.875741100670458	0.686864710397361	-1.27498339544017	0.202315119212452	0.960767831104246
HORVU.MOREX.r3.1HG0023130	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023140	8.84114108096851	0.367608701098451	0.756374946455321	0.48601385175595	0.626957344977781	0.999457307108351
HORVU.MOREX.r3.1HG0023150	1.51520713366545	-2.956403054428	2.07616052148306	-1.42397614434753	0.154453377849764	NA
HORVU.MOREX.r3.1HG0023200	2.45456480922081	0.503515056022909	1.3497056303752	0.373055460902936	0.709107166684234	NA
HORVU.MOREX.r3.1HG0023210	371.619154601695	-0.0374440343683481	0.221510667399006	-0.169039418317946	0.865765636183158	0.999457307108351
HORVU.MOREX.r3.1HG0023220	0.649085954877122	0.0296657167161648	2.73095608008055	0.0108627586260156	0.991332943056343	NA
HORVU.MOREX.r3.1HG0023230	2926.01329044131	-0.0779949505434332	0.154676454687595	-0.504245786477084	0.61408866905706	0.999457307108351
HORVU.MOREX.r3.1HG0023240	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023250	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023300	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023370	2828.90012607851	0.22525550943674	0.175847802007637	1.28096858115382	0.20020470202409	0.959575080052352
HORVU.MOREX.r3.1HG0023420	19.0592616705202	-0.517488096106314	0.641249482412448	-0.806999631655794	0.419666695366781	0.999457307108351
HORVU.MOREX.r3.1HG0023540	1469.84921461747	-0.0705344467429563	0.158133722792531	-0.446043041910146	0.655566155020865	0.999457307108351
HORVU.MOREX.r3.1HG0023550	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023580	91.0896780765687	0.166187213902293	0.280737707111626	0.591966129566679	0.553873269429632	0.999457307108351
HORVU.MOREX.r3.1HG0023590	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023600	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023610	1.51055258204464	-0.496173143164844	2.06129104647493	-0.240709891023571	0.809779972417648	NA
HORVU.MOREX.r3.1HG0023620	1.67769818307737	-1.93919200198816	1.99559441006717	-0.971736537347232	0.331181634913978	NA
HORVU.MOREX.r3.1HG0023630	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023640	50.7553374348544	-0.070290821333084	0.580250235149294	-0.121138807147573	0.903581091838891	0.999457307108351
HORVU.MOREX.r3.1HG0023650	1022.20485369053	0.00843336874808445	0.169940569817194	0.0496253999686849	0.960420905317271	0.999457307108351
HORVU.MOREX.r3.1HG0023680	93.8984481470885	-0.0138458743720436	0.395132199932876	-0.0350411188316105	0.972046952905983	0.999457307108351
HORVU.MOREX.r3.1HG0023710	14.2403255673767	0.460589308440115	0.693691842477078	0.663968177563418	0.506710678633163	0.999457307108351
HORVU.MOREX.r3.1HG0023740	65.201383235097	0.202769153516401	0.356327407992576	0.569052924271898	0.569320224221152	0.999457307108351
HORVU.MOREX.r3.1HG0023760	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023770	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023810	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023820	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023840	2337.86546872014	0.082212341146219	0.271192469280408	0.30315126878104	0.761774584417914	0.999457307108351
HORVU.MOREX.r3.1HG0023870	3030.78470410798	-0.253180690912515	0.358113707518076	-0.706984082422301	0.4795763696624	0.999457307108351
HORVU.MOREX.r3.1HG0023920	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023930	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0023940	213.177580351151	0.303011126635842	0.262990029499023	1.15217724114126	0.249248247859957	0.999457307108351
HORVU.MOREX.r3.1HG0023950	1348.07406543531	0.0201168008756412	0.150095961635156	0.134026263308402	0.893381806676117	0.999457307108351
HORVU.MOREX.r3.1HG0023970	154.776811308623	-0.164733600192467	0.342900095096261	-0.480412815710133	0.630933883294985	0.999457307108351
HORVU.MOREX.r3.1HG0023990	11379.7796423683	0.116126523704162	0.144252157920597	0.805024516639003	0.420805532281761	0.999457307108351
HORVU.MOREX.r3.1HG0024020	253.980859220166	-0.140181580568319	0.278757220967529	-0.502880535549062	0.61504826680261	0.999457307108351
HORVU.MOREX.r3.1HG0024030	79.7503539353019	-0.291495025798946	0.354972094880681	-0.821177298167419	0.411545285614098	0.999457307108351
HORVU.MOREX.r3.1HG0024040	9840.51309998043	0.383984296059179	0.232910962839664	1.64863126826501	0.0992231988297138	0.837683975350631
HORVU.MOREX.r3.1HG0024050	800.777183554138	0.198748481060537	0.254859797203002	0.779834572740511	0.435488253602478	0.999457307108351
HORVU.MOREX.r3.1HG0024060	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024070	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024090	8232.86340205758	-0.318645956960423	0.312782487576868	-1.01874615624736	0.308323493841734	0.999457307108351
HORVU.MOREX.r3.1HG0024140	1.86624234499516	4.31735496010559	2.60424898814554	1.6578118988461	0.0973554388805542	NA
HORVU.MOREX.r3.1HG0024150	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024200	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024210	1066.52956529158	0.301095142324754	0.183212901736045	1.64341669976137	0.100296747257897	0.838359442832179
HORVU.MOREX.r3.1HG0024220	1.44407531063797	-1.64371707754256	2.54446407324389	-0.645997361419615	0.518281064213053	NA
HORVU.MOREX.r3.1HG0024230	318.608366001035	-0.0519205666111925	0.208368809887836	-0.249176288136123	0.803224420385695	0.999457307108351
HORVU.MOREX.r3.1HG0024260	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024280	2555.73105915313	0.357752961758611	0.167369057837396	2.13750956348323	0.0325565687092584	0.610461338825968
HORVU.MOREX.r3.1HG0024290	450.205465674945	-0.0301669456005517	0.258592898882976	-0.116658058789942	0.907131027503029	0.999457307108351
HORVU.MOREX.r3.1HG0024310	0.360110454235096	1.92978660502416	4.02695703175619	0.479217083720053	0.631784202002604	NA
HORVU.MOREX.r3.1HG0024340	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024360	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024370	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024380	63.7457979086775	-0.976745688226026	0.618862958985871	-1.57829075733764	0.114498828292565	0.865916750284654
HORVU.MOREX.r3.1HG0024440	4384.61512659948	0.191684119330413	0.291158590021308	0.658349524622939	0.51031356156235	0.999457307108351
HORVU.MOREX.r3.1HG0024500	362.889155203839	-0.108454557582307	0.221087234821746	-0.490550970388453	0.623744071200402	0.999457307108351
HORVU.MOREX.r3.1HG0024510	4727.01431376132	0.0271862585870739	0.194896045417006	0.13949107345357	0.889062109332338	0.999457307108351
HORVU.MOREX.r3.1HG0024560	719.795984673407	0.206679238098054	0.242276620764855	0.853071325848854	0.39361975156039	0.999457307108351
HORVU.MOREX.r3.1HG0024570	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024600	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024650	1.60706337844722	-2.05434056668802	2.43576167843173	-0.843407869036967	0.399000372484316	NA
HORVU.MOREX.r3.1HG0024670	0.303771452268153	1.71602996117968	4.0458098956377	0.424149924352589	0.671456477945051	NA
HORVU.MOREX.r3.1HG0024690	1748.86575397266	0.121045452084503	0.183849317357765	0.658394895472756	0.510284414577023	0.999457307108351
HORVU.MOREX.r3.1HG0024710	2355.88850174117	0.192751326524684	0.183128103503758	1.0525491327481	0.292547680915666	0.999457307108351
HORVU.MOREX.r3.1HG0024730	2120.17952840563	0.187880264780741	0.204406513826723	0.919150086087808	0.358017074587328	0.999457307108351
HORVU.MOREX.r3.1HG0024740	95.0516755350286	0.297632389171924	0.383845023244094	0.775397285749498	0.438104938493851	0.999457307108351
HORVU.MOREX.r3.1HG0024800	65.3805998251046	0.332505291543905	0.409526475397119	0.811926240474376	0.416833956443015	0.999457307108351
HORVU.MOREX.r3.1HG0024860	0.600697849711046	0.0187253063023813	3.83252696631784	0.00488589029299693	0.996101639079677	NA
HORVU.MOREX.r3.1HG0024880	4526.42467925852	0.172520372514799	0.18973953513783	0.909248419890335	0.363219010697036	0.999457307108351
HORVU.MOREX.r3.1HG0024900	1140.21355189018	-0.184697968244247	0.224656296330762	-0.822135730272684	0.410999652036662	0.999457307108351
HORVU.MOREX.r3.1HG0024910	3160.52508019386	0.0690652916983967	0.210998913741558	0.32732534245646	0.743421826722416	0.999457307108351
HORVU.MOREX.r3.1HG0024920	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0024930	0.834437652318567	0.657543782673425	2.53619803576577	0.259263580130835	0.795431877723168	NA
HORVU.MOREX.r3.1HG0024980	1956.00503885357	-0.198204859136175	0.246148591463357	-0.805224429511639	0.420690181521788	0.999457307108351
HORVU.MOREX.r3.1HG0024990	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025010	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025050	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025060	1265.37228482021	0.0337442969207946	0.184682216114414	0.182715464600498	0.85502128103536	0.999457307108351
HORVU.MOREX.r3.1HG0025100	9.17623869375546	-0.205482533869384	0.835423768454395	-0.245962039420477	0.805711618066322	0.999457307108351
HORVU.MOREX.r3.1HG0025110	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025150	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025200	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025230	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025320	750.293216564117	-0.110385405073382	0.23367652787121	-0.472385506918438	0.636651647289383	0.999457307108351
HORVU.MOREX.r3.1HG0025340	0.798191072301649	3.09927023726327	2.78757882974337	1.11181438321821	0.266217966346404	NA
HORVU.MOREX.r3.1HG0025350	248.273624473443	0.208078290786273	0.232509874559537	0.894922382029809	0.370828581189121	0.999457307108351
HORVU.MOREX.r3.1HG0025440	471.429175648992	0.0333544512538499	0.262899507154317	0.126871486427974	0.899042114774174	0.999457307108351
HORVU.MOREX.r3.1HG0025460	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025500	2913.47613183643	0.223934151975867	0.187156341057926	1.19650849503709	0.231498185495585	0.994221106664495
HORVU.MOREX.r3.1HG0025510	2.48341345110944	1.61857275935945	1.81428112074004	0.892128976516734	0.372323805113082	NA
HORVU.MOREX.r3.1HG0025520	1022.79883468255	-0.285202799598244	0.18471505175066	-1.54401494028342	0.122584713286298	0.874018808010161
HORVU.MOREX.r3.1HG0025530	22.4647797807488	-1.79048329834521	3.73670993775645	-0.479160365179489	NA	NA
HORVU.MOREX.r3.1HG0025550	1246.6781072709	0.169729104726087	0.183573523393865	0.924583793938119	0.35518244610625	0.999457307108351
HORVU.MOREX.r3.1HG0025580	15.5161926511173	-0.240568315641284	0.95779729367629	-0.251168297540199	0.801683993950004	0.999457307108351
HORVU.MOREX.r3.1HG0025590	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025600	53.6501804643678	0.319211234628291	0.365004581459319	0.874540350567812	0.381824055848249	0.999457307108351
HORVU.MOREX.r3.1HG0025620	4448.33392425609	-0.191183686652156	0.269737068250881	-0.708777951402429	0.478462282320692	0.999457307108351
HORVU.MOREX.r3.1HG0025660	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025690	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025720	20129.8296004381	-0.129151819562513	0.3886748218714	-0.33228758925178	0.739672110355628	0.999457307108351
HORVU.MOREX.r3.1HG0025730	3.31487124317157	-1.17103087985698	1.75204185775424	-0.668380652365237	0.503890642403796	NA
HORVU.MOREX.r3.1HG0025750	1261.88239159406	0.117146287927588	0.23838195470229	0.491422633369584	0.623127559400115	0.999457307108351
HORVU.MOREX.r3.1HG0025790	243.903818116391	0.14752254128266	0.260643146471384	0.565994323195667	0.571397639565613	0.999457307108351
HORVU.MOREX.r3.1HG0025810	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025820	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025840	47.3881339600569	-0.780419023214646	0.390135240300775	-2.00038074646367	0.0454591658081496	0.681151223831004
HORVU.MOREX.r3.1HG0025870	18.0568800898866	-0.928460407817745	0.879339008628219	-1.05586173103608	0.29103139022899	0.999457307108351
HORVU.MOREX.r3.1HG0025880	174.422200758189	-0.313996240719347	0.213331871723959	-1.47186746256857	0.141056671540717	0.894077732102754
HORVU.MOREX.r3.1HG0025890	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025900	219.22359934117	-0.110989575458033	0.312119497413629	-0.355599622509154	0.72214042638597	0.999457307108351
HORVU.MOREX.r3.1HG0025910	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025960	3588.20391484274	-0.00525425830664641	0.196029154040324	-0.0268034534575689	0.978616498748059	0.999457307108351
HORVU.MOREX.r3.1HG0025970	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0025980	878.179054741354	0.184273488082066	0.205106867354287	0.898426710226945	0.368958101795016	0.999457307108351
HORVU.MOREX.r3.1HG0025990	581.880906464241	0.214166148508087	0.287164562431384	0.745795883359598	0.455790727117333	0.999457307108351
HORVU.MOREX.r3.1HG0026010	594.982369503332	-0.778477871987757	0.231778470635234	-3.35871519841419	0.000783057247235629	0.0855665045114053
HORVU.MOREX.r3.1HG0026020	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026030	5623.92025937702	-0.17294065954903	0.181070406072155	-0.955101738050527	0.339526250125651	0.999457307108351
HORVU.MOREX.r3.1HG0026070	13422.1710159573	0.2289275967336	0.223753401971658	1.02312454119736	0.306248964900733	0.999457307108351
HORVU.MOREX.r3.1HG0026080	1343.30417517624	-0.0906519261487872	0.159569234928111	-0.568104034525375	0.569964328406574	0.999457307108351
HORVU.MOREX.r3.1HG0026100	493.145360555565	-0.325017009603793	0.211908185342125	-1.53376335642275	0.125087880835806	0.877613274530349
HORVU.MOREX.r3.1HG0026110	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026140	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026170	553.112223111587	-0.252307517422977	0.192982684803715	-1.30741013205201	0.191073458084285	0.954934359307225
HORVU.MOREX.r3.1HG0026180	202.018189749012	0.00343154781646373	0.2593505327974	0.0132313119986701	0.989443248462217	0.999457307108351
HORVU.MOREX.r3.1HG0026190	34.0052857838299	-0.509921521527196	0.535058900309788	-0.953019417548166	0.340580232509202	0.999457307108351
HORVU.MOREX.r3.1HG0026220	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026230	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026240	5198.08694771615	0.384521276107614	0.25291716526967	1.52034471720265	0.128424360809228	0.886638630538277
HORVU.MOREX.r3.1HG0026280	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026300	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026350	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026380	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026390	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.1HG0026420	0.360110454235096	1.92978660502416	4.02695703175619	0.479217083720053	0.631784202002604	NA
